Unique.ID,Radar Stations,X,Y,X.Lon,Y.Lat,X.75.N,Y.75.N,X.75.S,Y.75.S,X.75.E,Y.75.E,X.75.W,Y.75.W,X.150.N,Y.150.N,X.150.S,Y.150.S,X.150.E,Y.150.E,X.150.W,Y.150.W
8538,KRGX,-1936512.267,2049592.152,-118.902452081791,39.3586951038437,-1936512.267,2124592.152,-1936512.267,1974592.152,-1861512.267,2049592.152,-2011512.267,2049592.152,-1936512.267,2199592.152,-1936512.267,1899592.152,-1786512.267,2049592.152,-2086512.267,2049592.152
8539,KRGX,-1912809.811,2073294.608,-118.698396821951,39.6143927690265,-1912809.811,2148294.608,-1912809.811,1998294.608,-1837809.811,2073294.608,-1987809.811,2073294.608,-1912809.811,2223294.608,-1912809.811,1923294.608,-1762809.811,2073294.608,-2062809.811,2073294.608
8540,KRGX,-1924661.039,2135513.555,-119.008973311236,40.1284894952535,-1924661.039,2210513.555,-1924661.039,2060513.555,-1849661.039,2135513.555,-1999661.039,2135513.555,-1924661.039,2285513.555,-1924661.039,1985513.555,-1774661.039,2135513.555,-2074661.039,2135513.555
8541,KRGX,-1942437.881,2176992.853,-119.332465363258,40.4494864940961,-1942437.881,2251992.853,-1942437.881,2101992.853,-1867437.881,2176992.853,-2017437.881,2176992.853,-1942437.881,2326992.853,-1942437.881,2026992.853,-1792437.881,2176992.853,-2092437.881,2176992.853
8542,KRGX,-1986879.986,2037740.924,-119.440640344218,39.1475858625248,-1986879.986,2112740.924,-1986879.986,1962740.924,-1911879.986,2037740.924,-2061879.986,2037740.924,-1986879.986,2187740.924,-1986879.986,1887740.924,-1836879.986,2037740.924,-2136879.986,2037740.924
8543,KRGX,-1945400.688,2108848.292,-119.171027791158,39.8529648030785,-1945400.688,2183848.292,-1945400.688,2033848.292,-1870400.688,2108848.292,-2020400.688,2108848.292,-1945400.688,2258848.292,-1945400.688,1958848.292,-1795400.688,2108848.292,-2095400.688,2108848.292
8544,KRGX,-2043173.319,2088108.643,-120.225148945923,39.458291753324,-2043173.319,2163108.643,-2043173.319,2013108.643,-1968173.319,2088108.643,-2118173.319,2088108.643,-2043173.319,2238108.643,-2043173.319,1938108.643,-1893173.319,2088108.643,-2193173.319,2088108.643
8545,KRGX,-2007619.635,2162178.818,-120.038836372751,40.1778175350275,-2007619.635,2237178.818,-2007619.635,2087178.818,-1932619.635,2162178.818,-2082619.635,2162178.818,-2007619.635,2312178.818,-2007619.635,2012178.818,-1857619.635,2162178.818,-2157619.635,2162178.818
8546,KRGX,-2028359.284,2147364.783,-120.232319299475,40.0033316625686,-2028359.284,2222364.783,-2028359.284,2072364.783,-1953359.284,2147364.783,-2103359.284,2147364.783,-2028359.284,2297364.783,-2028359.284,1997364.783,-1878359.284,2147364.783,-2178359.284,2147364.783
8547,KRGX,-2013545.249,2153290.397,-120.080396238559,40.0877658822846,-2013545.249,2228290.397,-2013545.249,2078290.397,-1938545.249,2153290.397,-2088545.249,2153290.397,-2013545.249,2303290.397,-2013545.249,2003290.397,-1863545.249,2153290.397,-2163545.249,2153290.397
8548,KRGX,-2004656.828,2067368.994,-119.727304345578,39.364883603668,-2004656.828,2142368.994,-2004656.828,1992368.994,-1929656.828,2067368.994,-2079656.828,2067368.994,-2004656.828,2217368.994,-2004656.828,1917368.994,-1854656.828,2067368.994,-2154656.828,2067368.994
8549,KRGX,-1989842.793,2085145.836,-119.610310314372,39.5511939849752,-1989842.793,2160145.836,-1989842.793,2010145.836,-1914842.793,2085145.836,-2064842.793,2085145.836,-1989842.793,2235145.836,-1989842.793,1935145.836,-1839842.793,2085145.836,-2139842.793,2085145.836
8550,KRGX,-1972065.951,2046629.345,-119.298002129591,39.2566822729036,-1972065.951,2121629.345,-1972065.951,1971629.345,-1897065.951,2046629.345,-2047065.951,2046629.345,-1972065.951,2196629.345,-1972065.951,1896629.345,-1822065.951,2046629.345,-2122065.951,2046629.345
8551,KRGX,-1960214.723,2179955.66,-119.546046169547,40.4363899030664,-1960214.723,2254955.66,-1960214.723,2104955.66,-1885214.723,2179955.66,-2035214.723,2179955.66,-1960214.723,2329955.66,-1960214.723,2029955.66,-1810214.723,2179955.66,-2110214.723,2179955.66
8552,KRGX,-1918735.425,2138476.362,-118.949247242486,40.1668291994966,-1918735.425,2213476.362,-1918735.425,2063476.362,-1843735.425,2138476.362,-1993735.425,2138476.362,-1918735.425,2288476.362,-1918735.425,1988476.362,-1768735.425,2138476.362,-2068735.425,2138476.362
8553,KRGX,-1986879.986,2108848.292,-119.645132323892,39.7627065966603,-1986879.986,2183848.292,-1986879.986,2033848.292,-1911879.986,2108848.292,-2061879.986,2108848.292,-1986879.986,2258848.292,-1986879.986,1958848.292,-1836879.986,2108848.292,-2136879.986,2108848.292
8554,KRGX,-1927623.846,2132550.748,-119.034604206588,40.0964739026618,-1927623.846,2207550.748,-1927623.846,2057550.748,-1852623.846,2132550.748,-2002623.846,2132550.748,-1927623.846,2282550.748,-1927623.846,1982550.748,-1777623.846,2132550.748,-2077623.846,2132550.748
8555,KRGX,-1995768.407,2174030.046,-119.93786244294,40.3066686847149,-1995768.407,2249030.046,-1995768.407,2099030.046,-1920768.407,2174030.046,-2070768.407,2174030.046,-1995768.407,2324030.046,-1995768.407,2024030.046,-1845768.407,2174030.046,-2145768.407,2174030.046
8556,KRGX,-2016508.056,2150327.59,-120.105532657092,40.0555351404273,-2016508.056,2225327.59,-2016508.056,2075327.59,-1941508.056,2150327.59,-2091508.056,2150327.59,-2016508.056,2300327.59,-2016508.056,2000327.59,-1866508.056,2150327.59,-2166508.056,2150327.59
8557,KRGX,-1986879.986,2117736.713,-119.670939749027,39.8395822102082,-1986879.986,2192736.713,-1986879.986,2042736.713,-1911879.986,2117736.713,-2061879.986,2117736.713,-1986879.986,2267736.713,-1986879.986,1967736.713,-1836879.986,2117736.713,-2136879.986,2117736.713
8558,KRGX,-1966140.337,2082183.029,-119.331844891291,39.5772654952858,-1966140.337,2157183.029,-1966140.337,2007183.029,-1891140.337,2082183.029,-2041140.337,2082183.029,-1966140.337,2232183.029,-1966140.337,1932183.029,-1816140.337,2082183.029,-2116140.337,2082183.029
8559,KRGX,-1948363.495,2165141.625,-119.366507782738,40.3340042404292,-1948363.495,2240141.625,-1948363.495,2090141.625,-1873363.495,2165141.625,-2023363.495,2165141.625,-1948363.495,2315141.625,-1948363.495,2015141.625,-1798363.495,2165141.625,-2098363.495,2165141.625
8560,KRGX,-1924661.039,2114773.906,-118.950254728196,39.948772604643,-1924661.039,2189773.906,-1924661.039,2039773.906,-1849661.039,2114773.906,-1999661.039,2114773.906,-1924661.039,2264773.906,-1924661.039,1964773.906,-1774661.039,2114773.906,-2074661.039,2114773.906
8561,KRGX,-2016508.056,2085145.836,-119.91359835156,39.492318270472,-2016508.056,2160145.836,-2016508.056,2010145.836,-1941508.056,2085145.836,-2091508.056,2085145.836,-2016508.056,2235145.836,-2016508.056,1935145.836,-1866508.056,2085145.836,-2166508.056,2085145.836
8562,KRGX,-1969103.144,2144401.976,-119.544836976707,40.1092662889131,-1969103.144,2219401.976,-1969103.144,2069401.976,-1894103.144,2144401.976,-2044103.144,2144401.976,-1969103.144,2294401.976,-1969103.144,1994401.976,-1819103.144,2144401.976,-2119103.144,2144401.976
8563,KRGX,-1998731.214,2135513.555,-119.858365535387,39.9671226408753,-1998731.214,2210513.555,-1998731.214,2060513.555,-1923731.214,2135513.555,-2073731.214,2135513.555,-1998731.214,2285513.555,-1998731.214,1985513.555,-1848731.214,2135513.555,-2148731.214,2135513.555
8564,KRGX,-1948363.495,2176992.853,-119.400805101548,40.4366105925689,-1948363.495,2251992.853,-1948363.495,2101992.853,-1873363.495,2176992.853,-2023363.495,2176992.853,-1948363.495,2326992.853,-1948363.495,2026992.853,-1798363.495,2176992.853,-2098363.495,2176992.853
8565,KRGX,-2013545.249,2091071.45,-119.897226688206,39.5501096739659,-2013545.249,2166071.45,-2013545.249,2016071.45,-1938545.249,2091071.45,-2088545.249,2091071.45,-2013545.249,2241071.45,-2013545.249,1941071.45,-1863545.249,2091071.45,-2163545.249,2091071.45
8566,KRGX,-1983917.179,2076257.415,-119.517273176362,39.4872836587392,-1983917.179,2151257.415,-1983917.179,2001257.415,-1908917.179,2076257.415,-2058917.179,2076257.415,-1983917.179,2226257.415,-1983917.179,1926257.415,-1833917.179,2076257.415,-2133917.179,2076257.415
8567,KRIW,-1006190.869,2336984.431,-108.522140185468,43.428889512156,-1006190.869,2411984.431,-1006190.869,2261984.431,-931190.869,2336984.431,-1081190.869,2336984.431,-1006190.869,2486984.431,-1006190.869,2186984.431,-856190.869,2336984.431,-1156190.869,2336984.431
8568,KRIW,-985451.22,2313281.975,-108.229162277437,43.2425164167756,-985451.22,2388281.975,-985451.22,2238281.975,-910451.22,2313281.975,-1060451.22,2313281.975,-985451.22,2463281.975,-985451.22,2163281.975,-835451.22,2313281.975,-1135451.22,2313281.975
8569,KRIW,-1003228.062,2292542.326,-108.413853452236,43.0377997320764,-1003228.062,2367542.326,-1003228.062,2217542.326,-928228.062,2292542.326,-1078228.062,2292542.326,-1003228.062,2442542.326,-1003228.062,2142542.326,-853228.062,2292542.326,-1153228.062,2292542.326
8570,KRIW,-976562.799,2301430.747,-108.101428616959,43.1474240726171,-976562.799,2376430.747,-976562.799,2226430.747,-901562.799,2301430.747,-1051562.799,2301430.747,-976562.799,2451430.747,-976562.799,2151430.747,-826562.799,2301430.747,-1126562.799,2301430.747
8571,KRIW,-967674.378,2289579.519,-107.974047499067,43.052222185182,-967674.378,2364579.519,-967674.378,2214579.519,-892674.378,2289579.519,-1042674.378,2289579.519,-967674.378,2439579.519,-967674.378,2139579.519,-817674.378,2289579.519,-1117674.378,2289579.519
8572,KRIW,-979525.606,2325133.203,-108.175169486568,43.3545774761922,-979525.606,2400133.203,-979525.606,2250133.203,-904525.606,2325133.203,-1054525.606,2325133.203,-979525.606,2475133.203,-979525.606,2175133.203,-829525.606,2325133.203,-1129525.606,2325133.203
8573,KRIW,-1015079.29,2289579.519,-108.553993559759,42.9976088239168,-1015079.29,2364579.519,-1015079.29,2214579.519,-940079.29,2289579.519,-1090079.29,2289579.519,-1015079.29,2439579.519,-1015079.29,2139579.519,-865079.29,2289579.519,-1165079.29,2289579.519
8574,KRIW,-1006190.869,2289579.519,-108.445323967448,43.0080440484786,-1006190.869,2364579.519,-1006190.869,2214579.519,-931190.869,2289579.519,-1081190.869,2289579.519,-1006190.869,2439579.519,-1006190.869,2139579.519,-856190.869,2289579.519,-1156190.869,2289579.519
8575,KRIW,-938046.308,2277728.291,-107.593315745526,42.9797481932397,-938046.308,2352728.291,-938046.308,2202728.291,-863046.308,2277728.291,-1013046.308,2277728.291,-938046.308,2427728.291,-938046.308,2127728.291,-788046.308,2277728.291,-1088046.308,2277728.291
8576,KRIW,-964711.571,2310319.168,-107.969925852138,43.239781518255,-964711.571,2385319.168,-964711.571,2235319.168,-889711.571,2310319.168,-1039711.571,2310319.168,-964711.571,2460319.168,-964711.571,2160319.168,-814711.571,2310319.168,-1114711.571,2310319.168
8577,KRIW,-935083.501,2298467.94,-107.588161032039,43.1672724559843,-935083.501,2373467.94,-935083.501,2223467.94,-860083.501,2298467.94,-1010083.501,2298467.94,-935083.501,2448467.94,-935083.501,2148467.94,-785083.501,2298467.94,-1085083.501,2298467.94
8578,KRIW,-938046.308,2301430.747,-107.628983932946,43.190371798972,-938046.308,2376430.747,-938046.308,2226430.747,-863046.308,2301430.747,-1013046.308,2301430.747,-938046.308,2451430.747,-938046.308,2151430.747,-788046.308,2301430.747,-1088046.308,2301430.747
8579,KRIW,-935083.501,2316244.782,-107.614952856979,43.3252830485485,-935083.501,2391244.782,-935083.501,2241244.782,-860083.501,2316244.782,-1010083.501,2316244.782,-935083.501,2466244.782,-935083.501,2166244.782,-785083.501,2316244.782,-1085083.501,2316244.782
8580,KRIW,-994339.641,2289579.519,-108.300380290003,43.0218175926612,-994339.641,2364579.519,-994339.641,2214579.519,-919339.641,2289579.519,-1069339.641,2289579.519,-994339.641,2439579.519,-994339.641,2139579.519,-844339.641,2289579.519,-1144339.641,2289579.519
8581,KRIW,-1006190.869,2316244.782,-108.488417393909,43.2447395728774,-1006190.869,2391244.782,-1006190.869,2241244.782,-931190.869,2316244.782,-1081190.869,2316244.782,-1006190.869,2466244.782,-1006190.869,2166244.782,-856190.869,2316244.782,-1156190.869,2316244.782
8582,KRIW,-964711.571,2286616.712,-107.933191046287,43.0292353770128,-964711.571,2361616.712,-964711.571,2211616.712,-889711.571,2286616.712,-1039711.571,2286616.712,-964711.571,2436616.712,-964711.571,2136616.712,-814711.571,2286616.712,-1114711.571,2286616.712
8583,KRIW,-952860.343,2292542.326,-107.797156772534,43.095084260094,-952860.343,2367542.326,-952860.343,2217542.326,-877860.343,2292542.326,-1027860.343,2292542.326,-952860.343,2442542.326,-952860.343,2142542.326,-802860.343,2292542.326,-1102860.343,2292542.326
8584,KRIW,-946934.729,2271802.677,-107.693101099939,42.9173825271959,-946934.729,2346802.677,-946934.729,2196802.677,-871934.729,2271802.677,-1021934.729,2271802.677,-946934.729,2421802.677,-946934.729,2121802.677,-796934.729,2271802.677,-1096934.729,2271802.677
8585,KRIW,-1026930.518,2259951.449,-108.650353349817,42.7207477036116,-1026930.518,2334951.449,-1026930.518,2184951.449,-951930.518,2259951.449,-1101930.518,2259951.449,-1026930.518,2409951.449,-1026930.518,2109951.449,-876930.518,2259951.449,-1176930.518,2259951.449
8586,KRIW,-1032856.132,2339947.238,-108.854968584119,43.4233959633963,-1032856.132,2414947.238,-1032856.132,2264947.238,-957856.132,2339947.238,-1107856.132,2339947.238,-1032856.132,2489947.238,-1032856.132,2189947.238,-882856.132,2339947.238,-1182856.132,2339947.238
8587,KRIW,-1003228.062,2289579.519,-108.40909348037,43.0115024473198,-1003228.062,2364579.519,-1003228.062,2214579.519,-928228.062,2289579.519,-1078228.062,2289579.519,-1003228.062,2439579.519,-1003228.062,2139579.519,-853228.062,2289579.519,-1153228.062,2289579.519
8588,KRIW,-949897.536,2322170.396,-107.806187950396,43.3616454830778,-949897.536,2397170.396,-949897.536,2247170.396,-874897.536,2322170.396,-1024897.536,2322170.396,-949897.536,2472170.396,-949897.536,2172170.396,-799897.536,2322170.396,-1099897.536,2322170.396
8589,KRIW,-1003228.062,2328096.01,-108.471257622314,43.3534397498197,-1003228.062,2403096.01,-1003228.062,2253096.01,-928228.062,2328096.01,-1078228.062,2328096.01,-1003228.062,2478096.01,-1003228.062,2178096.01,-853228.062,2328096.01,-1153228.062,2328096.01
8590,KRIW,-1003228.062,2325133.203,-108.466453788368,43.327131144509,-1003228.062,2400133.203,-1003228.062,2250133.203,-928228.062,2325133.203,-1078228.062,2325133.203,-1003228.062,2475133.203,-1003228.062,2175133.203,-853228.062,2325133.203,-1153228.062,2325133.203
8591,KRIW,-955823.15,2259951.449,-107.783687530188,42.8023236657972,-955823.15,2334951.449,-955823.15,2184951.449,-880823.15,2259951.449,-1030823.15,2259951.449,-955823.15,2409951.449,-955823.15,2109951.449,-805823.15,2259951.449,-1105823.15,2259951.449
8592,KRIW,-1026930.518,2268839.87,-108.664859146383,42.7995810836549,-1026930.518,2343839.87,-1026930.518,2193839.87,-951930.518,2268839.87,-1101930.518,2268839.87,-1026930.518,2418839.87,-1026930.518,2118839.87,-876930.518,2268839.87,-1176930.518,2268839.87
8593,KRIW,-976562.799,2328096.01,-108.143423008328,43.3842847643905,-976562.799,2403096.01,-976562.799,2253096.01,-901562.799,2328096.01,-1051562.799,2328096.01,-976562.799,2478096.01,-976562.799,2178096.01,-826562.799,2328096.01,-1126562.799,2328096.01
8594,KRIW,-1009153.676,2304393.554,-108.505523005625,43.1360565282357,-1009153.676,2379393.554,-1009153.676,2229393.554,-934153.676,2304393.554,-1084153.676,2304393.554,-1009153.676,2454393.554,-1009153.676,2154393.554,-859153.676,2304393.554,-1159153.676,2304393.554
8595,KRIW,-964711.571,2259951.449,-107.892131569336,42.7924410167712,-964711.571,2334951.449,-964711.571,2184951.449,-889711.571,2259951.449,-1039711.571,2259951.449,-964711.571,2409951.449,-964711.571,2109951.449,-814711.571,2259951.449,-1114711.571,2259951.449
8596,KRIW,-1038781.746,2274765.484,-108.81905994531,42.8379571286985,-1038781.746,2349765.484,-1038781.746,2199765.484,-963781.746,2274765.484,-1113781.746,2274765.484,-1038781.746,2424765.484,-1038781.746,2124765.484,-888781.746,2274765.484,-1188781.746,2274765.484
8597,KRIW,-961748.764,2271802.677,-107.874146703572,42.9009838533831,-961748.764,2346802.677,-961748.764,2196802.677,-886748.764,2271802.677,-1036748.764,2271802.677,-961748.764,2421802.677,-961748.764,2121802.677,-811748.764,2271802.677,-1111748.764,2271802.677
8598,KRIW,-1035818.939,2348835.659,-108.906325081298,43.4987056360011,-1035818.939,2423835.659,-1035818.939,2273835.659,-960818.939,2348835.659,-1110818.939,2348835.659,-1035818.939,2498835.659,-1035818.939,2198835.659,-885818.939,2348835.659,-1185818.939,2348835.659
8599,KRIW,-964711.571,2325133.203,-107.992999566025,43.3714042540052,-964711.571,2400133.203,-964711.571,2250133.203,-889711.571,2325133.203,-1039711.571,2325133.203,-964711.571,2475133.203,-964711.571,2175133.203,-814711.571,2325133.203,-1114711.571,2325133.203
8600,KRIW,-941009.115,2292542.326,-107.651904457245,43.1081416301621,-941009.115,2367542.326,-941009.115,2217542.326,-866009.115,2292542.326,-1016009.115,2292542.326,-941009.115,2442542.326,-941009.115,2142542.326,-791009.115,2292542.326,-1091009.115,2292542.326
8601,KRIW,-955823.15,2277728.291,-107.810785059219,42.9602035062379,-955823.15,2352728.291,-955823.15,2202728.291,-880823.15,2277728.291,-1030823.15,2277728.291,-955823.15,2427728.291,-955823.15,2127728.291,-805823.15,2277728.291,-1105823.15,2277728.291
8602,KRIW,-1003228.062,2319207.589,-108.456857150722,43.2745168708119,-1003228.062,2394207.589,-1003228.062,2244207.589,-928228.062,2319207.589,-1078228.062,2319207.589,-1003228.062,2469207.589,-1003228.062,2169207.589,-853228.062,2319207.589,-1153228.062,2319207.589
8603,KRIW,-982488.413,2268839.87,-108.122824796182,42.8513043454262,-982488.413,2343839.87,-982488.413,2193839.87,-907488.413,2268839.87,-1057488.413,2268839.87,-982488.413,2418839.87,-982488.413,2118839.87,-832488.413,2268839.87,-1132488.413,2268839.87
8604,KRIW,-1032856.132,2307356.361,-108.800662924076,43.1341768288797,-1032856.132,2382356.361,-1032856.132,2232356.361,-957856.132,2307356.361,-1107856.132,2307356.361,-1032856.132,2457356.361,-1032856.132,2157356.361,-882856.132,2307356.361,-1182856.132,2307356.361
8605,KRIW,-1026930.518,2331058.817,-108.767333073066,43.3516354669623,-1026930.518,2406058.817,-1026930.518,2256058.817,-951930.518,2331058.817,-1101930.518,2331058.817,-1026930.518,2481058.817,-1026930.518,2181058.817,-876930.518,2331058.817,-1176930.518,2331058.817
8606,KRIW,-961748.764,2274765.484,-107.878695279346,42.9272957081345,-961748.764,2349765.484,-961748.764,2199765.484,-886748.764,2274765.484,-1036748.764,2274765.484,-961748.764,2424765.484,-961748.764,2124765.484,-811748.764,2274765.484,-1111748.764,2274765.484
8607,KRIW,-1021004.904,2283653.905,-108.616749928293,42.9380277277896,-1021004.904,2358653.905,-1021004.904,2208653.905,-946004.904,2283653.905,-1096004.904,2283653.905,-1021004.904,2433653.905,-1021004.904,2133653.905,-871004.904,2283653.905,-1171004.904,2283653.905
